-4.76837e-07 0
-4.17233e-07 0
-2.38419e-07 -5.96046e-08
-2.98023e-07 0
-4.76837e-07 -1.19209e-07
-3.57628e-07 2.38419e-07
-4.17233e-07 0
-4.76837e-07 -5.96046e-08
-2.38419e-07 0
-4.17233e-07 1.19209e-07
-5.36442e-07 -4.17233e-07
-3.57628e-07 -1.19209e-07
-2.98023e-07 5.96046e-08
-5.36442e-07 4.17233e-07
-1.19209e-07 -2.38419e-07
-2.38419e-07 2.98023e-07
-4.17233e-07 -5.96046e-08
-6.55651e-07 2.38419e-07
-2.98023e-07 -1.78814e-07
0 -1.78814e-07
-3.57628e-07 1.19209e-07
-1.07288e-06 -1.19209e-07
-6.55651e-07 0
-1.78814e-07 -3.57628e-07
-7.15256e-07 5.96046e-08
-4.17233e-07 -1.78814e-07
-4.76837e-07 2.98023e-07
-2.38419e-07 -1.19209e-07
-2.98023e-07 1.78814e-07
-5.96046e-07 -5.36442e-07
-6.55651e-07 -1.19209e-07
-6.55651e-07 0
-3.57628e-07 -1.19209e-07
-7.15256e-07 1.78814e-07
-4.76837e-07 -5.96046e-08
-2.98023e-07 -5.96046e-08
-3.57628e-07 -5.96046e-08
-7.7486e-07 0
-4.76837e-07 -5.96046e-08
-2.98023e-07 -5.96046e-08
-3.57628e-07 -1.19209e-07
-4.76837e-07 -5.96046e-08
-7.7486e-07 -1.78814e-07
-5.96046e-07 0
-3.57628e-07 1.78814e-07
-3.57628e-07 -4.17233e-07
-6.55651e-07 1.78814e-07
-1.78814e-07 -3.57628e-07
-3.57628e-07 -2.38419e-07
-4.76837e-07 -2.98023e-07
-2.98023e-07 -2.38419e-07
-2.98023e-07 0
-7.15256e-07 1.78814e-07
-4.76837e-07 -2.38419e-07
-6.55651e-07 4.76837e-07
-2.38419e-07 5.96046e-08
-5.96046e-07 -5.96046e-08
-6.55651e-07 -3.57628e-07
-5.36442e-07 -1.19209e-07
-1.19209e-07 1.78814e-07
-5.36442e-07 1.19209e-07
-2.98023e-07 1.19209e-07
-2.98023e-07 0
-1.78814e-07 -4.76837e-07
-4.17233e-07 0
-4.76837e-07 -1.19209e-07
-5.96046e-08 0
-1.78814e-07 -2.98023e-07
-4.17233e-07 -1.19209e-07
-2.98023e-07 -1.78814e-07
-1.19209e-07 5.96046e-08
-2.98023e-07 -4.17233e-07
-4.76837e-07 0
-1.78814e-07 -5.96046e-08
-1.19209e-07 1.78814e-07
-1.78814e-07 -4.17233e-07
-8.9407e-07 1.78814e-07
-7.15256e-07 0
-5.96046e-08 -9.53674e-07
-2.98023e-07 -2.98023e-07
-6.55651e-07 0
-2.98023e-07 -2.38419e-07
-5.96046e-07 1.78814e-07
-2.98023e-07 5.96046e-08
-3.57628e-07 -1.78814e-07
-5.96046e-07 1.19209e-07
-4.76837e-07 0
-3.57628e-07 -2.38419e-07
-5.36442e-07 -1.19209e-07
-3.57628e-07 1.19209e-07
-4.17233e-07 -3.57628e-07
-4.76837e-07 1.19209e-07
-3.57628e-07 -4.76837e-07
-7.15256e-07 0
-2.98023e-07 -5.96046e-08
-6.55651e-07 5.96046e-07
-4.17233e-07 5.96046e-08
-2.38419e-07 1.19209e-07
-5.36442e-07 -5.96046e-08
-4.76837e-07 -5.96046e-08
-5.96046e-07 5.96046e-08
-5.96046e-08 5.96046e-08
-9.53674e-07 -1.19209e-07
0 -3.57628e-07
-5.96046e-07 -4.17233e-07
-4.76837e-07 -2.98023e-07
-2.98023e-07 0
-2.38419e-07 -2.98023e-07
-2.98023e-07 -2.98023e-07
-5.36442e-07 -1.78814e-07
-5.96046e-07 4.17233e-07
2.38419e-07 -1.78814e-07
-2.98023e-07 -1.78814e-07
-1.78814e-07 -3.57628e-07
-3.57628e-07 3.57628e-07
-5.36442e-07 -1.19209e-07
-4.76837e-07 -2.38419e-07
-5.96046e-07 -5.96046e-08
-2.98023e-07 1.19209e-07
-4.76837e-07 3.57628e-07
-5.96046e-07 2.38419e-07
-1.78814e-07 -5.96046e-08
-3.57628e-07 7.15256e-07
-1.19209e-07 -1.19209e-07
-5.96046e-07 0
-6.55651e-07 -1.19209e-07
-5.96046e-08 1.78814e-07
-1.19209e-07 2.98023e-07
-3.57628e-07 0
-4.17233e-07 -1.78814e-07
-3.57628e-07 0
-5.36442e-07 -1.78814e-07
-6.55651e-07 -2.38419e-07
-3.57628e-07 -2.98023e-07
-1.19209e-07 -5.96046e-08
-5.36442e-07 0
-4.17233e-07 -5.36442e-07
-5.96046e-08 2.98023e-07
-3.57628e-07 0
-3.57628e-07 -5.96046e-08
-7.15256e-07 1.19209e-07
-4.17233e-07 -2.38419e-07
-7.15256e-07 -1.19209e-07
-2.38419e-07 -1.19209e-07
-3.57628e-07 -5.96046e-08
-6.55651e-07 1.78814e-07
-4.17233e-07 2.38419e-07
-1.78814e-07 -2.98023e-07
-5.36442e-07 0
-4.17233e-07 -1.19209e-07
-1.78814e-07 -2.38419e-07
-5.36442e-07 -5.96046e-08
-7.15256e-07 5.96046e-08
-7.15256e-07 1.19209e-07
-5.36442e-07 -2.38419e-07
-4.17233e-07 -5.96046e-08
-5.36442e-07 -1.19209e-07
-5.96046e-07 -1.78814e-07
-7.7486e-07 1.78814e-07
-1.19209e-07 0
-2.98023e-07 -5.36442e-07
-2.38419e-07 -1.78814e-07
-4.76837e-07 -3.57628e-07
-2.38419e-07 -1.78814e-07
1.78814e-07 -5.96046e-08
-7.7486e-07 -2.38419e-07
-5.36442e-07 -1.78814e-07
-2.38419e-07 1.78814e-07
-3.57628e-07 -3.57628e-07
-2.98023e-07 3.57628e-07
-2.38419e-07 0
-5.36442e-07 -5.96046e-08
-1.78814e-07 0
-5.96046e-07 -1.78814e-07
-6.55651e-07 2.38419e-07
-5.96046e-07 -3.57628e-07
-4.76837e-07 -1.19209e-07
-8.9407e-07 -1.78814e-07
