2416 0
1.97754 0.0496216
1.99023 0.0370483
1.99316 0.137451
1.99707 0.236572
2.03125 0.232666
2.04297 0.266602
2.05273 0.337402
2.04297 0.353271
2.12891 0.445801
2.18164 0.476074
2.23828 0.583984
2.28125 0.6875
2.32031 0.74707
2.42578 0.80957
2.49609 0.949219
2.6875 1.0752
2.74609 1.21289
2.88477 1.37402
3.06641 1.60742
3.27734 1.86523
3.54102 2.14258
3.82031 2.53516
4.35156 3.08398
5.01172 3.85547
5.96875 5.04688
7.64062 7.0625
11.1406 11.4688
23.5625 26.875
-79.5 -102.625
-12.6875 -18.75
-6.16406 -10.6953
-3.72461 -7.60156
-2.27148 -6.10156
-1.36328 -5.17969
-0.700195 -4.58203
-0.143311 -4.20312
0.317383 -3.90625
0.789062 -3.71484
1.30078 -3.66797
1.87891 -3.75391
2.69922 -3.93555
3.89648 -4.38281
6.01172 -5.35156
11.1641 -7.89453
45.3125 -26.1562
-24.5469 11.3906
-9.99219 3.70117
-6.3125 1.72852
-4.70703 1.03809
-3.74609 0.576172
-3.09375 0.314697
-2.69336 0.133301
-2.33984 0.00878906
-2.02148 -0.0992432
-1.84375 -0.129639
-1.64648 -0.14624
-1.53711 -0.224365
-1.42285 -0.28125
-1.30664 -0.28125
-1.22461 -0.270264
-1.13477 -0.301025
-1.04688 -0.30249
-0.96875 -0.320068
-1.08203 -0.227783
-0.887207 -0.338379
-0.848145 -0.335693
-0.785645 -0.321533
-0.803711 -0.396484
-0.725586 -0.313965
-0.661621 -0.284668
-0.650391 -0.306396
-0.615234 -0.339111
-0.578125 -0.327637
-0.58252 -0.307617
-0.533203 -0.296387
-0.555664 -0.296143
-0.494629 -0.318115
-0.466064 -0.32666
-0.45874 -0.313477
-0.451172 -0.274414
-0.423584 -0.297607
-0.384277 -0.286377
-0.388672 -0.300049
-0.397949 -0.299805
-0.352783 -0.312012
-0.365234 -0.256104
-0.337402 -0.266846
-0.378418 -0.243896
-0.31665 -0.282227
-0.304688 -0.282227
-0.270996 -0.27417
-0.209839 -0.314453
-0.263672 -0.263428
-0.273438 -0.263916
-0.24939 -0.273438
-0.307861 -0.18042
-0.232422 -0.268555
-0.21582 -0.318848
-0.231201 -0.262695
-0.18335 -0.27832
-0.209961 -0.268555
-0.202881 -0.25708
-0.200928 -0.231079
-0.191895 -0.2146
-0.189697 -0.247559
-0.150635 -0.241455
-0.178711 -0.240234
-0.199829 -0.236084
-0.18335 -0.206665
-0.137207 -0.220947
-0.171509 -0.22876
-0.135864 -0.294189
-0.130127 -0.216309
-0.140869 -0.225342
-0.138184 -0.195557
-0.142578 -0.24707
-0.129639 -0.21582
-0.108215 -0.206787
-0.109558 -0.200684
-0.117737 -0.132812
-0.138184 -0.195801
-0.0975342 -0.204956
-0.105591 -0.215576
-0.102661 -0.202148
-0.102417 -0.209229
-0.0444336 -0.186279
-0.10437 -0.19043
-0.535156 -512
-0.0935669 -0.213745
-0.0812988 -0.203125
-0.0987549 -0.205811
-0.0938721 -0.220215
-0.0553589 -0.199463
-0.117249 -0.230103
-0.0869141 -0.186035
-0.129883 -0.219116
-0.0784302 -0.189209
-0.0469971 -0.145874
-0.0593872 -0.174316
-0.052887 -0.206299
-0.0509033 -0.173218
-0.0769653 -0.157715
-0.0610962 -0.178223
-0.0565796 -0.064209
-0.0560913 -0.186279
-0.0628052 -0.155273
-0.0400391 -0.165527
-0.00994873 -0.124878
-0.0540466 -0.167236
-0.0524597 -0.1427
